pricePerSqm,latitude,longitude,mindistometro,mindistouni,mindistotradecenter,mindistocenter
22784.81012658228,52.1378544,21.0291229,1.712052901992181,2.643023581166796,0.58190535841957,10.2960838394587
16962.264150943396,52.24195,20.89847,1.0383841663016582,5.1793105969684285,4.759389543368507,7.858688112100827
21088.88888888889,52.2463,21.0695,1.821063216072025,1.459125335373769,3.356043112698955,4.350935296399673
14811.680067710537,52.2034115,20.9263291,4.143069863054091,4.287673228855651,3.5537246121785295,6.535327641652713
12392.0,52.3188619,20.9790352,4.540465541195508,5.039066082191648,3.5076809822551014,10.162318557977619
9440.944881889764,52.1428,21.0067,2.4031947852234885,4.107910065411894,2.1057524012552227,9.683464115843828
16078.43137254902,52.23931,21.15298,7.573509017363309,5.932102916470905,8.330392116411947,9.704804381366504
20872.727272727272,52.245276,21.00274,0.14760945037723078,1.8403662331237436,1.6735440572363591,1.832571733776861
13434.556986354026,52.24424,21.11714,5.083024135371919,3.654369485262704,6.114832282746698,7.3755305333659225
15943.980608672233,52.2821472,20.9428497,0.4618418345572808,0.6642187696363486,0.6642187696363486,7.491489910362741
13900.0,52.3337386,20.9411035,4.868413223237381,5.637644640833324,0.53417115221326,12.534102385509657
10469.924812030074,52.2991,21.04669,0.7520449020416757,6.541929824335096,1.9813270935905092,8.074298476857438
15513.39285714286,52.23816,21.10096,4.099485025703796,2.4021915195685275,4.849122516137671,6.163832987090188
22147.65100671141,52.276,20.93837,0.9631053375351385,0.8829202113680928,0.8829202113680928,7.18289600730033
21400.0,52.260885300000005,21.0469982,0.26255245669976035,3.3514698874603197,1.1372227153059,4.215869092599679
17903.1935483871,52.1046,20.9889,6.050415733875286,6.85087179187348,4.409879106111614,14.015437121647583
16655.96919127086,52.20753105,21.0364648,1.8643469723995814,1.3538160919237634,1.3538160919237634,2.9949169902689756
29506.172839506173,52.21914,20.9776,1.3031758997856608,2.5387443869537245,1.742779231113665,2.618080611226712
27413.793103448275,52.24091,21.00283,0.36268199853072486,1.389759557098921,1.189865418014345,1.3821677115474222
22173.91304347826,52.23193,20.99566,0.22268303921931903,1.1303256416505503,0.663418422598516,1.1273053808044735
16274.509803921568,52.1351754,21.0510683,0.6921838398370208,1.400939352612789,1.2344042826965589,10.86324028032158
15000.0,52.1885,21.0452,1.695462376904193,2.941295696577164,1.5801962683957993,5.129032903675642
16143.497757847534,52.20046,20.8912,4.638998576929465,6.605390679196895,5.504754779690339,8.863287000517289
21728.260869565216,52.2259777,21.03966581,1.937450480115819,0.4483889331202302,0.4483889331202302,1.9515692277313412
23382.978723404256,52.2316837,21.0153913,0.33114844697295576,0.33004511324407537,0.36957648224008743,0.3259206662566091
23918.46921797005,52.1842458,21.042709,1.353961464107853,3.213509099328638,1.6442701329687,5.489084494496577
13313.72549019608,52.3148647,21.05644132,2.593971075563826,8.137414125900705,3.850779249092657,9.94737613038603
14705.882352941177,52.29786,20.94208,1.144460813311717,1.7273473053445216,1.7273473053445216,8.946998458261032
13061.53846153846,52.2726107,20.9573486,0.5131276584545739,0.9165601863540949,2.0270181015788156,6.04501694881831
13881.01983002833,52.3223,20.9599,4.072554182912331,4.70371343057742,2.1878852518538596,10.887965200275048
19900.0,52.23044,20.99125,0.5369872773402274,1.4064989051520593,0.9395968037396875,1.4046987254404828
16225.0,52.22869,21.10752,4.885539194134233,2.8357649380470806,5.088070868909447,6.542698713138389
18333.33333333333,52.1965,21.03859,1.7168294276316456,1.9909037464251826,1.9909037464251826,4.130721125468728
13703.125,52.17894,21.05193,1.8990107648192462,4.059111500417238,1.1207220209081512,6.286778657783082
19408.01134349521,52.19314,20.9325,4.994901796598954,3.7499056661368564,2.582515667391437,6.780808943153784
14995.48906789413,52.19159,20.9081,5.385102806359502,5.424894627578126,4.112487351300057,8.262857441102193
18821.2927756654,52.24477,20.97895,1.5584170577018428,2.579595148826638,1.526163737029207,2.795673483366547
27545.219638242896,52.26030605,20.95953797,1.546458711092633,0.8633027010498935,3.0445716081514123,4.927224843567031
22115.384615384617,52.2043435,20.9965113,1.3236273965750522,1.2731154022747757,1.4486518828021442,3.0155609497519285
14869.565217391304,52.2421735808434,20.8960977295186,1.2019673785107436,5.233877277479177,4.923126268909261,8.0225966513151
15555.555555555557,52.1545742,21.1945313,9.176334623166598,8.83950320671555,9.311876503010428,15.03954446721774
13553.53075170843,52.2711096,20.94867424,0.9917739782471681,1.3247594897752841,1.7149599401098172,6.3034466742194075
16919.739696312365,52.25634,21.05032,0.8105208353310024,2.7971956737490284,1.6368644646053017,3.958646488805142
26098.9010989011,52.2439498,21.0086867,0.474781346544743,1.5998022852560756,1.5395783913836778,1.5919007723316718
17801.020942408377,52.26463,20.96536,0.9266776032827443,0.24783620298861422,3.017401610232466,5.009781570605294
12797.821647379167,52.30471,20.98975,3.1653918085394106,4.512493312332537,3.8084374186537127,8.473293919126514
15605.46875,52.18947,20.90821,5.620036609689933,5.436231582808294,4.0587585942133035,8.380372543644679
15991.471215351812,52.2308498,20.95343447,0.7319682344516997,3.9898804206450476,0.9464504285080643,3.988269237360722
23365.316275764035,52.2252422,20.9360422,1.6273209956212107,4.904512093201489,2.2785633375956347,5.199578220366701
9684.21052631579,52.21425,21.13519,7.311172460069308,5.137910863352524,5.812877512152312,8.608557082916963
27450.980392156864,52.2466922,21.0127007,0.8022800236784213,1.8917548346712685,1.8983348708863481,1.8840150671927614
17514.270887389725,52.2806622,20.9639312,0.5036486957815662,1.5650627307934109,2.1109518366797766,6.537923843651548
13333.333333333334,52.20103285,20.94612274,3.8090412749749043,2.9106238539700584,2.4235075730749407,5.5102425091516904
12742.71844660194,52.1395846,21.04012542,1.1636256869995412,1.8657111510691684,0.8410705110269584,10.220560867736227
13041.77545691906,52.28467,20.93654,0.26325119195151225,0.26856455091508974,0.26856455091508974,7.982078957349691
17639.70588235294,52.25477,20.9851946,0.7737381300235351,1.8321604827466829,2.7024391207765457,3.3220646535389697
19545.454545454544,52.2438352,20.9439768,0.5235211148751238,2.9800648076937692,1.945193487329827,4.889237103572731
10352.673492605232,52.2709218,21.0567521,0.4223004796919073,4.2410238797174475,1.6684771883778762,5.513689899128898
20944.88188976378,52.2291,20.8875,2.1317097831658107,6.793632276050971,5.43137600270322,8.491925737256004
20666.666666666668,52.232222,20.991111,0.5002699840655447,1.441142207482706,0.9727466827722577,1.4383029745999278
15604.395604395604,52.1889899,21.0022116,0.9943215650178674,1.1841517598376536,2.3660222481581967,4.584553014781864
22952.70104106894,52.24118717,21.02442563,1.2967256873863315,1.542004540808179,1.5884297352017116,1.5363217793952897
16951.379763469122,52.2220268,20.9342819,2.002267626607202,4.7523856627045795,2.5456141503373355,5.365217036927381
20841.1214953271,52.26266054,20.97749906,0.8593751303493274,0.8634862012858354,3.3492273763453375,4.344687246226058
12483.333333333334,52.22529,21.17757,9.525964929672229,7.627618468803672,8.903977876890695,11.339271669117318
23709.67741935484,52.24396,20.98956,0.8320879269720525,2.196834838665915,1.8501008172916644,2.1902676240436803
16500.0,52.2530391,21.0412573,0.4353662862186134,2.8007863152291645,1.6142614659902887,3.279979759000574
15974.440894568688,52.2577603,20.9945333,0.10679184417966146,2.144953712024755,2.8275866813562853,3.329876456123637
21000.0,52.160438,21.0783996,2.5627067660555602,2.068262499588755,2.6668235854215148,8.959199731740012
11847.457627118643,52.34425395,20.97273154,6.643520700701686,7.296179377038877,2.9510717853893804,13.014639577497901
19990.24865919064,52.18796,20.99394,1.5633883338999093,0.8483395716650757,1.9338530911058387,4.809434346065036
14234.875444839858,52.3429985,21.05109351,5.604982864628945,10.25754376906453,6.752774813363411,12.88169414664247
17424.242424242424,52.2029533005673,20.947308826957,3.580487281367064,2.895239187627644,2.5574558676633927,5.321652685231354
16610.169491525423,52.2749331,20.92807605,1.4589756321179788,0.9969410372516462,0.9969410372516462,7.611175212358644
13472.868217054263,52.19691,20.85815,6.088088644268817,8.83545878968338,7.576274228692475,11.119140612720187
17777.777777777777,52.2100435,21.068284,3.7561795148085806,2.5900500897103376,2.913142685817744,4.44178973035995
14456.140350877193,52.28123,20.95924,0.46893539583045013,1.6950810387702757,1.7852028681970025,6.757210573133
13581.5991237678,52.27360365,20.9187104,1.9868574064250866,1.4682091665224801,1.4682091665224801,8.011706485331118
23975.409836065573,52.18954,21.01821,0.12328994438432334,2.0899980053659677,2.0899980053659677,4.497972459215113
14920.63492063492,52.2201401,21.1790119,9.784621304616293,7.812783533529337,8.704325094265297,11.477621734889535
18817.204301075268,52.1756,20.9957,2.00279075953713,2.1693500969623707,2.160810409358188,6.12699409315529
13163.265306122448,52.31807345,21.06911275,3.2479599317740457,9.027980327985679,4.576054701985086,10.576398915591936
16773.722627737225,52.22132,20.92947,2.1454511120705515,4.959896390865152,2.872014547071835,5.702483136798112
14750.0,52.2457,20.9547,0.935781010470157,2.476226638772107,1.6049075274447764,4.283320116871937
21471.75317907025,52.16062,21.08928,3.162670682538925,2.4703544538374613,2.9588941554354653,9.34274820421315
22213.24717285945,52.2193672,21.0251418,0.7348875190171541,0.7211129843644608,0.8388442373465024,1.4743046914144189
19415.74634841468,52.235759,21.1275621,5.928470167234447,4.167002336647434,6.5507709724075545,7.938397269512699
14705.882352941177,52.2648,20.97793,0.6498235533936636,0.7952947319104411,3.5880018618009664,4.531918088789313
14050.847457627118,52.23837,21.07762,2.5800265003008827,0.9353094686914231,3.3737923243492918,4.598802039474738
26785.714285714286,52.1570452540388,21.0789456369338,2.401556405761056,1.7440581919626112,3.039144228136705,9.304713322786228
15185.185185185184,52.14277,21.03046,1.2705279480497806,2.481651802195296,1.0715170372818834,9.764506029751049
16450.980392156864,52.2628,21.0368,0.5295812448687424,3.8658972769116025,0.4954003733617961,4.053172211997181
15454.545454545454,52.23910065,21.1505854,7.4140887219664675,5.766945963397493,8.165374580326969,9.539666138340078
14196.28884417617,52.2422253,20.9882491,0.9448154910336055,2.128621902315621,1.7522382125767972,2.122494230789672
18881.11888111888,52.15592,21.05306,0.8830916604862709,1.6862825808124746,2.8573997052512548,8.688696157251448
13181.019332161688,52.24271,20.89436,1.3310383130149441,5.240938668967691,5.051485703732586,8.149853208138639
17474.4211093161,52.23939,20.93641,0.29283529061007374,3.6760421808113932,2.17741580733322,5.2592488554642145
18556.701030927838,52.1605,21.0785,2.572027566830246,2.077286859633366,2.662318306641248,8.956753334620918
21290.322580645163,52.26,21.05485,0.7647483017420971,3.0792332022386266,1.6494127390623075,4.46866703326159
14964.459408903856,52.26061,20.92681,2.237495615878626,2.5633458884593128,2.5633458884593128,6.742273188856626
17868.42105263158,52.20663,21.0477,2.5495392662086545,2.1272939323649163,2.1272939323649163,3.557563000059797
14689.265536723164,52.17817,21.0584,2.2956452297730667,3.921351538305556,0.8050781105951927,6.566896928864343
17463.414634146342,52.2296649611683,20.9544662279945,0.8529997539603209,3.917387770639733,0.9285730865908,3.916033673474444
14242.492155983864,52.2343,21.1025,4.327958653197769,2.4483734241577975,4.840079663255063,6.218666780723373
24336.633663366338,52.20628,21.01135,0.9109668439403139,0.4292755730280571,0.4292755730280571,2.6139325525070594
22881.35593220339,52.19921902,21.01505658,0.18085599052077003,1.016678935202505,1.016678935202505,3.406819939682763
15937.5,52.22844,20.95353,0.9955169564046737,3.983877099691249,1.049826695496161,3.9827900961516427
19000.0,52.23127999999999,21.06589,2.3932988271156788,0.2314815099217967,2.333887864555621,3.7008645441932173
18774.860779634048,52.17124999999999,20.98873,2.552115847317604,2.5777758422872012,2.017127928539014,6.699581007639983
22380.0,52.2551648,20.97883,1.1420796454584985,1.5275573385570689,2.5701452308794352,3.6125293473604607
25263.157894736843,52.2385045,21.0221415,1.0201041694761082,1.2078791673791627,1.2534293364899816,1.202373862039606
22413.793103448275,52.25184,21.00004,0.8533209093042249,2.591224026990575,2.4206259174158418,2.583395265964822
13840.0,52.2173534,20.9780522,1.4859082502829348,2.5259767518627494,1.93655908392734,2.6871863876571522
28399.56611773987,52.221869,21.02962715,1.1189401426460952,0.42938404506467476,0.42938404506467476,1.5033862732174013
17465.305053678974,52.2933234,20.928664,0.33746257072311886,1.159326385370655,1.159326385370655,9.067197049857484
14703.921568627453,52.29654,20.93995,0.9378561888216056,1.5415461678299565,1.5415461678299565,8.902278633275273
14280.0,52.2546,20.92645,1.5769373726310252,3.0602971327494752,3.227574219299846,6.45029428343273
11771.084337349395,52.2419936,21.08952,3.2423014384027855,1.8346669242242468,4.281177926163855,5.482323514217698
16773.333333333332,52.24684495,21.09643652,3.65652158996362,2.529379006715399,4.844362507888921,6.087224948562184
19558.82352941177,52.2835758,20.9552473,0.4673782072330851,1.4980732565084534,1.4980732565084534,7.123709597379916
14285.714285714286,52.2492322,21.0376432,0.4073076325487209,2.6612673217187357,1.966175990913167,2.7948471588313506
16808.510638297874,52.19919,21.03503,1.5072147793931159,1.6118067044828632,1.6118067044828632,3.7554678902447756
12933.333333333334,52.2897122,21.062255,0.6019673138970142,6.2844486310090915,2.1007326103458595,7.507694064048433
20282.18694885361,52.246273,20.964312,1.165395111601072,2.2787993457752704,1.452718128913755,3.7265407389658614
16880.34188034188,52.20096578,21.02981687,1.1881394816588495,1.2124846290151827,1.2124846290151827,3.433997248649861
15612.272603855554,52.2462465,20.90311939,0.9922770487839797,4.609231765206603,4.575899204105774,7.6460102548750255
19008.26446280992,52.2268162,20.99017645,0.6040400391847736,1.5119411492727255,1.084506702771091,1.5122783225149317
22903.297189643727,52.2216785,20.9331709,2.0577189908963307,4.785892973125624,2.630779243818204,5.446455208455639
14796.747967479674,52.32061,20.97536,4.543830449760947,5.046546305860897,3.19632692716465,10.409193329695823
12948.960302457468,52.22929,21.10196,4.5149190690689025,2.4500596783724524,4.7157513264400475,6.161888712954576
17685.589519650654,52.23083,21.10977,4.930210895716959,2.955449356242757,5.2652106782102885,6.696207847023659
14642.857142857143,52.22429,21.06844,3.1178265210948126,1.0095827052399409,2.4025457873422877,3.919305133577424
13000.0,52.33408085,20.94743414,4.988651322371823,5.7321913110103315,0.9673804984243154,12.409877186565895
15142.857142857143,52.20735915,20.86673121,4.818631771180133,8.368479768286758,7.341258053655835,10.221913322689895
14993.808049535604,52.20777,21.04783,2.515153426451331,2.128838988410479,2.128838988410479,3.4731343359936084
18329.547440153765,52.2303165,21.0827654,3.3278978859254535,1.146736935288065,3.431305513307585,4.850488430642194
14530.61224489796,52.2313,20.9544,0.6723515909480693,3.9258778136904318,0.8693277185562958,3.92416401247465
22000.0,52.27449115,20.9341793,1.2944026976646272,0.9820194897616085,0.9820194897616085,7.269601474980334
17500.0,52.2334880839292,20.9873561503221,0.44640220440822614,1.7224485283495186,1.2565862765939486,1.7192314120003378
11138.59649122807,52.22932,21.06328,2.4567435633413357,0.5007257540339679,2.104171267415989,3.519154805906587
18474.758324382383,52.2090644,21.0301863,1.4248242010002723,0.9258146961538078,0.9258146961538078,2.6249789723141266
17000.0,52.196,21.0133,0.24095268288837088,1.3882353787061026,1.3882353787061026,3.759071007038933
25000.0,52.1830371,20.9935878,1.7127803675835962,1.3354852083326196,1.839287138302646,5.346678236155168
13977.06054947986,52.20297,20.88462,4.550608001913502,7.085062020391453,6.0244445181642785,9.18830787881156
19897.95918367347,52.23396,21.11251,4.9878018134349675,3.130596804574356,5.503189420133401,6.897911698005242
13591.549295774648,52.33907,20.94889,5.551748781769875,6.296136296465901,1.241553474370793,12.897127814250036
21951.219512195123,52.26024,20.97692,1.1141043460676903,1.0017844584746773,3.077865178072803,4.143003364419336
22368.42105263158,52.2312036,21.0178145,0.4773171775099678,0.4436927759576216,0.4675223959756414,0.44208857606603824
11919.299177063976,52.215384,21.175251,9.723142454196807,7.680957479800047,8.235882724121167,11.285202642250951
21210.97683786505,52.2031,21.0122,0.5527431125535464,0.6553075149405481,0.6553075149405481,2.96774871642824
22473.11827956989,52.15937,21.0809,2.663562906047663,2.0351918133422813,2.8343983229107623,9.148903130198217
17105.263157894737,52.2914127,20.9380855,0.5349929983809499,0.9599706200963126,0.9599706200963126,8.506826532549026
16945.454545454544,52.23466,20.96951,0.29234876182906605,2.941582444373858,0.24445040977034727,2.9387859409683186
15492.957746478873,52.1924679,20.9000053,5.3533049043515595,5.973221802512615,4.673941223682873,8.69494719017773
8101.808689166511,52.18781,20.88244,6.165832008009191,7.2082635761089895,5.784661215030714,9.998493665353305
22005.26102792392,52.2253434,21.03897631,1.8627954646325386,0.38975628574550697,0.38975628574550697,1.9224726929813218
17924.20621372482,52.25383,21.08263,2.7728287215599146,2.5303147466606273,3.660004669813497,5.530725127026284
21399.88,52.1988736,20.9813457,2.1691975092581397,0.6430757682486701,2.0015013852628774,4.01823003763772
22549.869904596704,52.19421,21.02763,0.9507835525348433,1.7367953054741774,1.7367953054741774,4.102450001805988
21048.472075869337,52.217796,20.981564,1.3967329515670845,2.2816663052256843,2.0019467317738098,2.4573655107593906
28604.6511627907,52.24897,20.9653,1.4604581606878355,1.9751716528107952,1.7462517019451846,3.8269507213663854
16296.296296296296,52.2111237,20.9767819,2.180886668958757,1.9949735033360199,2.5619700271911117,3.1662904189717804
19557.8231292517,52.236112175,21.084397375,3.1049626674288895,1.2488905889731086,3.703701304390836,5.0112287366278885
13511.90476190476,52.139315,21.06607435,0.575179618982248,0.44547509881530273,2.341716864371187,10.728197273687238
18955.69620253165,52.20309,21.03419,1.5459539361000316,1.3287943705083414,1.3287943705083414,3.3405445293874303
17812.5,52.15413,21.0037,1.923397103791936,4.477569848453625,3.078651986308899,8.434655781466377
18709.67741935484,52.1741,21.06576,2.727806653377092,3.427730979008065,1.0257082770487551,7.210510613654674
16730.76923076923,52.199597921004,20.9083587681675,4.4950101224729515,5.428595332578597,4.382464634069051,7.825498999817427
19455.25291828794,52.176664,20.9918371,2.1804282287890633,1.997747491225194,1.8712770145944084,6.064421917949787
19827.58620689655,52.2278492,21.0175376,0.5434885996389299,0.3221599676267915,0.4198631833912108,0.44771132113084455
19900.0,52.15879,21.06673,1.7858209516615355,1.7235769518846717,2.7272431987271366,8.746283611563165
18288.28828828829,52.24318,20.98518,1.135746265620897,2.3573286590887927,1.674011130940839,2.351323055308734
21702.127659574468,52.2296756,21.0122287,0.13260704054773295,0.029416902082649698,0.06048641209553354,0.032407376829851925
14130.434782608696,52.3314,20.97547,5.493802832199587,6.076136477739746,2.8824193953176147,11.576970670955326
19432.624113475176,52.17261,21.04946,1.6102356764400367,3.468186175457515,1.6750046706069255,6.862183442460064
17832.95711060948,52.2625022,21.04376337,0.058682332855647924,3.60728870644899,0.8535164551802777,4.2470512807607586
14543.35260115607,52.3289879,21.0076793,4.259456090391599,7.182185867804212,5.093097386344249,11.04378598519925
22115.384615384617,52.225,21.07364,3.268639668867062,1.0381754634288671,2.7565598038899615,4.260056633447913
18826.92307692308,52.2178,20.98372,1.3908563201046136,2.1354407216463143,2.0122555952480963,2.334683420243252
12755.547789620829,52.262,21.04183,0.20202595495996034,3.6171355873334248,0.7827253488985362,4.132078170369079
12981.199641897942,52.2119797,20.9767483,2.0882958682065245,2.084893083335891,2.469722073626544,3.1064616048034988
19852.941176470587,52.18235283,21.07044697,3.2052230559640056,4.352983567204975,0.27710911800755794,6.62743540894996
11229.166666666666,52.3458951,20.9434765,6.23021316256025,6.999653181910967,1.5637446324101225,13.736445387349464
9515.962924819774,52.2134,21.1515,8.334096768889767,6.20351707571382,6.695949742741428,9.72043280112282
16140.350877192985,52.3268312402994,21.0389155160595,3.6881061933027577,8.309160620122636,4.858978834762304,10.95790318320776
22850.558411629147,52.1759962,21.0654319,2.7233882222053047,3.6391535929308225,0.8173153736003219,7.018289134836905
17000.0,52.13058,21.07505,0.6195875518766882,1.5264595240420002,2.874845381195208,11.855124312176319
18823.529411764703,52.23089,21.05806,2.1197730756999884,0.6483608240020206,1.8143267982900573,3.164535015823676
15937.5,52.19213,20.90763,5.3273858789021356,5.453835328856517,4.157582721189481,8.259762564223212
15362.637362637362,52.24789,20.98245,1.3833729018598635,2.353169277001919,1.9475909242189549,2.842467030862009
24103.44827586207,52.232222,20.991111,0.5002699840655447,1.441142207482706,0.9727466827722577,1.4383029745999278
28000.0,52.2307054,20.975128,0.5665937254634195,2.5081171164383647,0.6441437399072318,2.506414472422535
19444.444444444445,52.20445,20.96915,3.0364394037309563,1.6704846418156196,2.359338035961581,4.052965933398399
20736.84210526316,52.2180371,20.9812078,1.372451152932744,2.302735704644285,1.9664918829296845,2.463526831371726
23500.0,52.2373601,21.0260878,1.2401416881273717,1.2959019040157531,1.33315812017951,1.2918252189108765
15753.424657534246,52.196085,20.89393867,5.049558174893178,6.386691088010473,5.175317279992872,8.884045546226654
24984.375,52.22430595,21.01561834,0.7407731273510166,0.10689914854584798,0.6038451383595219,0.6621512075355793
13366.197183098591,52.22648255,20.95260755,1.1781956311702475,4.060340587622117,1.2258008755919911,4.059670600207549
18973.709217611657,52.17404,21.01482,0.7695009653397777,2.9453765597170656,3.449111763465874,6.204625272997105
16990.0,52.2402477,21.13654058,6.446239271807972,4.833391753732158,7.254729523458922,8.602734793232075
11873.35092348285,52.29363,21.04273,0.3025034208704417,5.992031071382652,1.3172985955366432,7.413405621463303
15441.176470588236,52.14189,21.06361,0.4621963449220153,0.26337035527646174,2.2847761583302453,10.401179163731955
15253.92765801973,52.23957,20.90279,0.7182964136599168,5.293091585785119,4.421441635800135,7.525438098306189
17581.39534883721,52.2273447,21.063899,2.663361055161228,0.6897385736897348,2.107085979953101,3.5713821824268286
15353.6787319612,52.32166,20.99993,3.8110560522692074,6.235187420806142,4.723596306574931,10.256778608831628
16505.93471810089,52.23338,20.95718,0.4515080100022545,3.7542072467463785,0.6504707504611054,3.752004137909091
